x-coordinate_in_pixel, y-coordinate_in_pixel, Chan1_FluoValue, Chan2_FluoValue, Chan3_FluoValue, index
750, 259, 17646, 7931, 3854, 667
1118, 691, 17865, 7963, 3842, 668
1869, 360, 17344, 6896, 3472, 669
2145, 257, 16184, 6686, 3328, 670
1590, 732, 16302, 6738, 3406, 671
1457, 287, 16688, 7419, 3606, 672
635, 749, 17225, 7749, 3698, 673
2201, 257, 15710, 6711, 3791, 674
2238, 257, 15250, 6655, 3173, 675
2191, 360, 15688, 6465, 3139, 676
1657, 690, 17946, 8850, 27106, 677
1183, 734, 18069, 7951, 3819, 678
1409, 259, 16580, 6832, 3429, 679
1648, 518, 17787, 7514, 3787, 680
1370, 294, 16377, 7044, 3476, 681
1281, 495, 18201, 7557, 3796, 682
1429, 258, 16525, 7029, 3375, 683
1609, 451, 17574, 8844, 26742, 684
1582, 258, 16560, 7036, 3460, 685
2013, 366, 15931, 6659, 3303, 686
1601, 291, 16931, 7305, 3567, 687
2071, 258, 15983, 6737, 3249, 688
1920, 293, 15849, 6646, 3305, 689
1512, 386, 16593, 7172, 3570, 690
2090, 258, 15954, 6779, 3246, 691
1359, 299, 16543, 7149, 3418, 692
776, 261, 17812, 7991, 3907, 693
1340, 504, 17375, 7334, 3681, 694
798, 261, 17573, 9556, 29316, 695
1118, 499, 17852, 7553, 3802, 696
864, 260, 17557, 8523, 4383, 697
1366, 453, 17265, 7330, 3584, 698
1463, 371, 16818, 7157, 3505, 699
1467, 259, 16645, 7240, 4216, 700
2217, 517, 15291, 6234, 3101, 701
1669, 286, 17143, 7284, 3564, 702
2209, 294, 15856, 6598, 3296, 703
861, 386, 17833, 7680, 3813, 704
2237, 299, 15109, 6445, 3032, 705
1922, 260, 16220, 6906, 3303, 706
1340, 300, 16632, 7029, 3447, 707
1959, 262, 16607, 8204, 25179, 708
1977, 262, 15557, 6464, 3232, 709
2247, 372, 15607, 6363, 3154, 710
1580, 501, 17144, 7387, 3677, 711
1734, 369, 16901, 7018, 3601, 712
658, 459, 17347, 7417, 3795, 713
1630, 263, 16866, 6887, 3483, 714
1727, 264, 16629, 6968, 3244, 715
1483, 371, 17162, 7313, 3578, 716
907, 298, 17202, 7768, 3892, 717
1127, 504, 17737, 7621, 3735, 718
2007, 262, 15412, 6710, 3534, 719
968, 735, 17954, 7929, 3802, 720
690, 325, 17910, 7728, 3764, 721
2135, 263, 15991, 6839, 3243, 722
826, 365, 18466, 8859, 4430, 723
2077, 1246, 15663, 6823, 3337, 724
2173, 262, 16170, 6612, 3782, 725
1795, 291, 17175, 7218, 3404, 726
2191, 262, 15572, 6358, 3257, 727
1427, 368, 16643, 7141, 3488, 728
1330, 499, 17509, 7503, 3701, 729
809, 264, 17482, 8110, 4183, 730
820, 263, 18189, 8307, 4140, 731
887, 292, 17853, 7801, 3878, 732
1399, 264, 16382, 8376, 25146, 733
1350, 282, 16418, 7055, 3396, 734
2116, 468, 15214, 6481, 3234, 735
1418, 264, 16302, 7098, 3504, 736
1486, 292, 16042, 6824, 3320, 737
1022, 324, 17449, 7564, 3658, 738
1591, 297, 16659, 6946, 3478, 739
1553, 264, 16481, 7058, 3460, 740
1572, 264, 16366, 6669, 3402, 741
1591, 264, 17172, 7281, 3488, 742
2076, 705, 15812, 6931, 3338, 743
1156, 359, 17735, 7586, 3679, 744
1891, 297, 15978, 6832, 3276, 745
2080, 457, 15663, 6729, 3263, 746
1689, 264, 17189, 7371, 3488, 747
1893, 264, 16506, 6715, 3252, 748
1601, 335, 16919, 7163, 3642, 749
1698, 291, 16761, 6723, 3342, 750
2062, 263, 15715, 6507, 3258, 751
2052, 301, 15757, 6572, 3312, 752
2080, 263, 15746, 6686, 3181, 753
1191, 323, 16812, 7085, 3400, 754
2099, 295, 15021, 6313, 3141, 755
2228, 263, 14955, 6538, 3293, 756
2136, 371, 15850, 7859, 24289, 757
1458, 264, 16523, 8132, 25306, 758
1860, 365, 17453, 7010, 3563, 759
1495, 298, 17015, 7095, 3447, 760
1476, 265, 16635, 7107, 3684, 761
1931, 266, 16011, 6762, 3202, 762
879, 267, 17345, 9939, 30557, 763
335, 737, 18776, 8292, 4013, 764
880, 484, 17538, 7776, 3827, 765
1986, 279, 16103, 6637, 3099, 766
1949, 267, 16203, 6786, 3421, 767
1620, 357, 17590, 7248, 3706, 768
1505, 281, 16616, 7236, 3543, 769
1629, 495, 17388, 7249, 3625, 770
887, 281, 17331, 7822, 4002, 771
2172, 284, 16363, 7737, 22588, 772
1883, 268, 16553, 7062, 3296, 773
2145, 268, 16265, 6627, 3607, 774
1995, 322, 15848, 6754, 3370, 775
1698, 280, 16694, 7064, 3435, 776
2163, 268, 16501, 6653, 3346, 777
1455, 489, 17115, 8542, 25690, 778
2238, 268, 15502, 6535, 3171, 779
747, 269, 17095, 7323, 3619, 780
1185, 362, 17169, 7418, 3473, 781
1503, 359, 16350, 6872, 3612, 782
1936, 358, 16019, 6889, 3407, 783
1903, 470, 16569, 6896, 3409, 784
1987, 269, 16038, 6583, 3251, 785
2016, 268, 16091, 6566, 3336, 786
1264, 358, 17859, 7654, 3590, 787
1467, 281, 16387, 7082, 3432, 788
2052, 268, 15793, 6592, 3091, 789
2108, 268, 16012, 6512, 3207, 790
540, 726, 18097, 8177, 3887, 791
1582, 335, 16284, 7044, 3637, 792
2127, 268, 15819, 6544, 3276, 793
1727, 286, 17238, 6922, 3426, 794
2182, 268, 16230, 6855, 3347, 795
1534, 297, 16770, 7002, 3493, 796
736, 270, 18031, 7649, 3858, 797
1282, 335, 16940, 8492, 26418, 798
754, 493, 18020, 8125, 4300, 799
890, 271, 17795, 7982, 4051, 800
1524, 325, 16596, 7036, 3472, 801
2245, 501, 15342, 6344, 3399, 802
1409, 270, 16325, 6982, 3717, 803
1844, 288, 17319, 8274, 25040, 804
1428, 269, 16907, 7113, 3502, 805
1794, 335, 16670, 6866, 3309, 806
2155, 284, 16048, 6649, 3204, 807
1581, 270, 16719, 7075, 3477, 808
1380, 288, 16336, 7209, 3403, 809
1601, 269, 16433, 6758, 3407, 810
1659, 270, 17039, 7066, 3417, 811
252, 727, 18637, 9217, 27974, 812
1658, 335, 16942, 7018, 3521, 813
1679, 270, 16379, 6885, 3436, 814
1629, 362, 17184, 7122, 3573, 815
2237, 289, 15405, 6508, 3261, 816
1717, 270, 16515, 7027, 3320, 817
1563, 324, 16680, 6998, 3431, 818
1902, 270, 16603, 7166, 3443, 819
1389, 270, 16593, 7135, 3904, 820
2033, 355, 16187, 6719, 3385, 821
1958, 284, 15916, 6672, 3442, 822
1716, 469, 17051, 8348, 26362, 823
1467, 270, 16564, 7001, 3513, 824
1756, 270, 17175, 6910, 3399, 825
1271, 490, 18070, 7647, 3653, 826
1369, 271, 16468, 6801, 3404, 827
2034, 279, 15661, 6690, 3326, 828
1795, 280, 16271, 6829, 3356, 829
1854, 272, 16837, 6936, 3387, 830
867, 279, 17546, 7947, 4034, 831
1921, 271, 16320, 6830, 3407, 832
781, 274, 17578, 7955, 4028, 833
1366, 441, 17222, 7410, 3541, 834
1888, 361, 16172, 6647, 3442, 835
1476, 287, 16775, 7258, 3616, 836
1802, 374, 16897, 7039, 3555, 837
1958, 273, 16309, 6746, 3375, 838
751, 281, 17679, 7997, 3905, 839
1203, 499, 17488, 7348, 3613, 840
726, 275, 16837, 7422, 3700, 841
1000, 443, 17793, 7678, 3842, 842
804, 274, 18340, 8340, 4103, 843
1911, 287, 16196, 6725, 3437, 844
1949, 1231, 14989, 6294, 3343, 845
838, 273, 17848, 8247, 3909, 846
1815, 292, 16831, 6991, 3558, 847
1036, 377, 17365, 7577, 3723, 848
1465, 495, 17123, 8577, 26603, 849
2173, 273, 16197, 6778, 3225, 850
952, 442, 17504, 7511, 3632, 851
2191, 273, 16068, 6590, 3340, 852
1688, 287, 17017, 7056, 3528, 853
1963, 375, 16193, 6840, 3376, 854
2247, 273, 15522, 6646, 3246, 855
240, 680, 18240, 7829, 3800, 856
1418, 275, 17018, 8746, 27047, 857
1610, 275, 16670, 6873, 3306, 858
1669, 275, 16969, 7111, 3550, 859
815, 363, 17861, 8378, 4182, 860
1996, 290, 15933, 6548, 3254, 861
1708, 275, 16968, 8687, 26693, 862
2025, 274, 15909, 6883, 3333, 863
2043, 274, 16075, 6588, 3374, 864
773, 362, 17606, 8124, 3950, 865
734, 294, 17814, 7776, 3879, 866
2099, 274, 15855, 6748, 3212, 867
1591, 286, 16598, 7000, 3405, 868
2118, 274, 15596, 6577, 3226, 869
1389, 292, 16096, 6954, 3431, 870
1993, 376, 16232, 6654, 3250, 871
1438, 275, 16138, 7017, 3467, 872
1534, 275, 16268, 6861, 3386, 873
2236, 507, 15334, 6503, 3282, 874
2228, 294, 15292, 6470, 3189, 875
1572, 275, 16938, 7048, 3587, 876
1747, 275, 17000, 8149, 24870, 877
1513, 364, 16703, 8247, 24606, 878
1067, 495, 18293, 7782, 3616, 879
1805, 275, 16180, 6843, 3347, 880
2256, 289, 15387, 6542, 3083, 881
1892, 275, 16821, 6582, 3287, 882
877, 277, 17291, 8999, 4453, 883
891, 361, 17924, 7694, 3856, 884
1873, 284, 16901, 6981, 3327, 885
1339, 278, 17058, 7296, 3445, 886
799, 285, 17997, 8525, 4194, 887
1379, 277, 16398, 7002, 3463, 888
1495, 276, 16406, 7193, 3504, 889
1239, 442, 18107, 7482, 3672, 890
2182, 366, 15782, 6609, 3344, 891
1930, 277, 15846, 6795, 3334, 892
1897, 731, 16865, 7320, 3505, 893
1760, 1258, 15285, 6477, 3338, 894
1986, 290, 15728, 6430, 3204, 895
1844, 277, 16869, 6853, 3459, 896
1883, 279, 16589, 6919, 3379, 897
1294, 384, 17346, 7316, 3874, 898
1127, 493, 17875, 8930, 28129, 899
1949, 278, 16051, 6802, 3350, 900
2062, 285, 15320, 6463, 3293, 901
1996, 279, 15950, 6666, 3173, 902
726, 287, 17196, 7542, 3688, 903
2182, 278, 15918, 6519, 3226, 904
1112, 1234, 15921, 6639, 3354, 905
2219, 278, 15234, 6473, 3286, 906
713, 1226, 14362, 6157, 3301, 907
1601, 280, 16777, 6908, 3397, 908
1067, 350, 17731, 7510, 3600, 909
1185, 511, 17185, 7465, 3612, 910
1678, 281, 17167, 7041, 3544, 911
2153, 468, 15728, 6421, 3386, 912
1776, 280, 16871, 7215, 3407, 913
827, 381, 17656, 9032, 4415, 914
1967, 279, 16058, 6653, 3309, 915
1408, 324, 16936, 7426, 3488, 916
1071, 517, 17839, 7623, 3801, 917
2015, 279, 15693, 6701, 3231, 918
2052, 279, 15455, 6590, 3109, 919
1231, 481, 17659, 7507, 3659, 920
2071, 279, 15545, 6534, 3198, 921
2090, 279, 15399, 6702, 3220, 922
735, 352, 18167, 8123, 4000, 923
2108, 279, 15998, 6604, 3178, 924
832, 327, 17834, 8022, 3991, 925
2127, 279, 15711, 6653, 3138, 926
2004, 360, 15957, 6932, 3266, 927
2145, 279, 15543, 6866, 3190, 928
737, 385, 18601, 8067, 4038, 929
905, 514, 17946, 7654, 3798, 930
737, 281, 17516, 7516, 3727, 931
845, 281, 17603, 8563, 4199, 932
1686, 384, 17025, 6964, 3409, 933
1565, 746, 15728, 6617, 3429, 934
1428, 281, 16777, 7130, 3612, 935
2136, 381, 15611, 6566, 3244, 936
1282, 517, 17928, 7801, 3808, 937
1447, 280, 16554, 7096, 3578, 938
1035, 513, 17808, 7425, 3726, 939
1543, 281, 16166, 6862, 3393, 940
1562, 281, 16260, 6706, 3490, 941
1794, 346, 16805, 7143, 3498, 942
1582, 281, 16601, 6975, 3512, 943
1483, 382, 17187, 7286, 3510, 944
1620, 280, 17084, 7137, 3472, 945
1639, 280, 15854, 7751, 23971, 946
1718, 281, 17202, 7360, 3725, 947
1502, 403, 16976, 7098, 3464, 948
820, 344, 17439, 8558, 4219, 949
1737, 281, 17292, 7194, 3475, 950
914, 402, 17944, 7747, 3809, 951
892, 378, 17856, 7792, 3811, 952
2108, 333, 15473, 6554, 3252, 953
1815, 281, 16945, 7138, 3476, 954
2201, 377, 15504, 6554, 3508, 955
1060, 511, 17824, 8747, 25940, 956
1902, 281, 16385, 7003, 3408, 957
1265, 402, 17164, 7150, 3497, 958
1389, 282, 16876, 7302, 3916, 959
1389, 347, 16582, 7162, 3921, 960
1408, 281, 17050, 7309, 3905, 961
1554, 746, 15792, 6665, 3325, 962
1486, 281, 16811, 7497, 3551, 963
1850, 381, 17342, 7240, 3487, 964
1524, 281, 15926, 6735, 3386, 965
1555, 716, 15496, 6590, 3337, 966
1987, 478, 16342, 6852, 3341, 967
1834, 282, 16997, 7304, 3548, 968
1811, 401, 17028, 6904, 3409, 969
737, 1262, 15476, 6583, 3262, 970
1959, 482, 16295, 6774, 3446, 971
820, 284, 17897, 9439, 29240, 972
2005, 403, 16221, 6727, 3281, 973
925, 516, 17793, 7538, 3774, 974
994, 403, 17554, 7545, 3666, 975
1370, 283, 16698, 7343, 3473, 976
973, 646, 18223, 7568, 3777, 977
1920, 282, 16134, 7936, 24375, 978
1880, 345, 16652, 7071, 3427, 979
1141, 647, 18040, 7548, 3859, 980
959, 718, 18034, 8965, 28156, 981
1302, 334, 16842, 7061, 3519, 982
1329, 284, 16831, 7193, 3484, 983
946, 378, 18066, 7761, 3875, 984
1854, 283, 17004, 6807, 3492, 985
550, 646, 19409, 8086, 4118, 986
1939, 283, 16764, 8363, 25378, 987
733, 747, 17574, 7545, 3860, 988
1639, 335, 17077, 7016, 3597, 989
2228, 284, 15122, 7526, 22525, 990
1906, 384, 16481, 8292, 25704, 991
310, 646, 18234, 7818, 3923, 992
1263, 336, 17548, 7476, 3760, 993
810, 284, 17039, 8142, 4640, 994
2172, 382, 15992, 6571, 3248, 995
1630, 285, 17189, 7150, 3587, 996
2200, 387, 15397, 6483, 3640, 997
966, 488, 17281, 7457, 3739, 998
1976, 284, 15606, 6576, 3028, 999
2005, 284, 15522, 6423, 3130, 1000
1096, 748, 19016, 7974, 4015, 1001
2118, 285, 15463, 6498, 3220, 1002
934, 356, 18162, 8149, 3903, 1003
2136, 285, 15861, 6693, 3297, 1004
945, 389, 18191, 9407, 28894, 1005
1025, 516, 17275, 7418, 3699, 1006
2191, 284, 15833, 6596, 3378, 1007
1865, 469, 16540, 6911, 3362, 1008
2209, 284, 15971, 6545, 3163, 1009
1352, 404, 17050, 7514, 3701, 1010
875, 349, 17655, 8306, 4218, 1011
2247, 284, 15188, 6460, 3211, 1012
722, 404, 18546, 8215, 3977, 1013
1313, 383, 17211, 6994, 3636, 1014
897, 287, 17307, 7593, 3720, 1015
1744, 385, 17825, 8512, 26120, 1016
1018, 720, 18203, 7780, 3781, 1017
1399, 374, 16994, 8363, 25404, 1018
1553, 286, 16965, 7179, 3587, 1019
2052, 354, 15677, 6717, 3241, 1020
1707, 286, 16782, 6946, 3444, 1021
1782, 750, 16895, 6975, 3493, 1022
1253, 342, 17669, 8917, 27752, 1023
1747, 286, 17386, 6997, 3523, 1024
1892, 286, 16842, 6851, 3373, 1025
896, 389, 17929, 7675, 3723, 1026
692, 521, 18265, 8100, 4043, 1027
2024, 285, 16086, 6827, 3291, 1028
2043, 285, 16112, 7931, 24391, 1029
2042, 349, 15554, 6516, 3216, 1030
2080, 285, 15459, 6429, 3141, 1031
1187, 384, 17234, 7218, 3566, 1032
1410, 1259, 15332, 6698, 3326, 1033
2099, 285, 15566, 6650, 3187, 1034
1338, 482, 17234, 7458, 3651, 1035
1399, 287, 17086, 7462, 3768, 1036
1418, 286, 16873, 7370, 3755, 1037
867, 521, 17665, 7598, 3828, 1038
1437, 286, 16162, 7074, 3425, 1039
1495, 287, 16726, 7130, 3471, 1040
1611, 341, 17005, 7417, 3659, 1041
2254, 518, 15069, 6383, 3262, 1042
1515, 287, 16081, 6969, 3421, 1043
1534, 286, 16651, 7152, 3541, 1044
1456, 352, 16535, 7011, 3498, 1045
1082, 385, 17912, 7501, 3545, 1046
1260, 474, 18221, 7484, 3639, 1047
1610, 286, 16518, 7038, 3420, 1048
1687, 373, 16849, 7072, 3395, 1049
1687, 484, 17404, 7095, 3652, 1050
1649, 286, 16528, 6973, 3595, 1051
1766, 286, 17268, 6838, 3488, 1052
713, 348, 17069, 7393, 3803, 1053
1803, 352, 17009, 8357, 25886, 1054
1551, 507, 17005, 7440, 3708, 1055
1785, 286, 16704, 6970, 3394, 1056
1824, 287, 17118, 7045, 3576, 1057
1139, 382, 17714, 7594, 3691, 1058
1443, 383, 17084, 7182, 3563, 1059
876, 288, 17979, 8142, 4087, 1060
714, 382, 18443, 8100, 4255, 1061
1929, 287, 15811, 6555, 3243, 1062
1851, 348, 17513, 7186, 3364, 1063
1783, 518, 17380, 6959, 3641, 1064
1320, 289, 17321, 7450, 3554, 1065
1340, 289, 16525, 7131, 3427, 1066
1011, 354, 17762, 7670, 3602, 1067
1920, 514, 17174, 8509, 26767, 1068
1360, 288, 16389, 7202, 3515, 1069
1948, 288, 15980, 6651, 3282, 1070
1473, 387, 16821, 7054, 3370, 1071
863, 289, 18244, 8214, 3893, 1072
1706, 751, 17023, 7276, 3705, 1073
1863, 289, 16747, 6897, 3312, 1074
1882, 290, 16527, 7211, 3475, 1075
1146, 355, 17654, 7559, 3657, 1076
2034, 290, 15579, 7806, 23641, 1077
930, 722, 17890, 7751, 3701, 1078
1361, 1247, 16184, 6808, 3742, 1079
2164, 290, 15927, 6485, 3559, 1080
2182, 289, 15916, 6653, 3289, 1081
2200, 289, 15923, 7695, 22156, 1082
2022, 382, 16087, 6799, 3287, 1083
1500, 520, 17226, 7489, 3656, 1084
2219, 289, 14692, 6523, 3806, 1085
2024, 478, 16139, 6832, 3497, 1086
715, 291, 18040, 7678, 3798, 1087
746, 291, 16910, 7327, 3612, 1088
1409, 379, 16741, 6924, 3484, 1089
2125, 506, 15248, 6383, 3329, 1090
1582, 291, 16438, 6878, 3709, 1091
1967, 290, 16080, 6839, 3317, 1092
2182, 387, 15171, 6501, 3115, 1093
2015, 290, 15597, 6751, 3283, 1094
1859, 387, 16861, 6950, 3410, 1095
2071, 290, 15445, 6694, 3111, 1096
1821, 374, 16998, 7148, 3480, 1097
2089, 290, 15851, 6597, 3186, 1098
1204, 339, 17308, 7306, 3574, 1099
2108, 290, 15724, 6514, 3177, 1100
1046, 739, 18505, 7774, 3972, 1101
2146, 290, 15947, 6574, 3243, 1102
925, 387, 17467, 7791, 3775, 1103
837, 292, 17580, 8236, 4015, 1104
1915, 379, 16316, 6994, 3511, 1105
1687, 473, 17222, 7176, 3723, 1106
1427, 292, 16095, 6840, 3365, 1107
1763, 373, 17014, 6761, 3281, 1108
1524, 292, 16316, 7032, 3428, 1109
995, 340, 17834, 7813, 3757, 1110
1658, 512, 17614, 7395, 3875, 1111
1544, 292, 16526, 7063, 3580, 1112
1563, 292, 16580, 7076, 3610, 1113
1620, 291, 17266, 7265, 3555, 1114
1196, 378, 17703, 7622, 3555, 1115
1687, 507, 17453, 7513, 3722, 1116
1640, 291, 16415, 6875, 3471, 1117
1659, 292, 16746, 6975, 3392, 1118
442, 710, 18512, 7900, 3982, 1119
1717, 292, 16993, 7077, 3553, 1120
1756, 291, 17013, 7006, 3352, 1121
2182, 344, 15622, 6597, 3269, 1122
1775, 291, 16749, 7946, 23911, 1123
986, 386, 18211, 7791, 3700, 1124
728, 475, 16738, 8085, 4178, 1125
826, 293, 18016, 7912, 4047, 1126
867, 377, 18030, 7926, 3818, 1127
1407, 485, 17304, 7443, 4068, 1128
1349, 293, 16958, 7566, 3586, 1129
1409, 292, 16341, 7313, 3474, 1130
1301, 345, 16938, 6963, 3426, 1131
2208, 512, 15709, 6458, 3159, 1132
1466, 292, 15834, 6817, 3402, 1133
1505, 292, 16125, 6866, 3490, 1134
1437, 374, 16678, 7087, 3510, 1135
1591, 340, 16951, 7078, 3589, 1136
1725, 518, 17092, 7074, 3548, 1137
1834, 293, 17832, 7414, 3604, 1138
1901, 292, 16974, 8339, 25789, 1139
1066, 740, 19101, 8155, 4207, 1140
1165, 352, 16919, 7265, 3664, 1141
565, 741, 18202, 8022, 3991, 1142
705, 296, 17399, 7632, 3680, 1143
1906, 373, 16213, 6845, 3489, 1144
781, 294, 17801, 8285, 4043, 1145
2244, 711, 15314, 7615, 23133, 1146
2033, 386, 15826, 6509, 3204, 1147
815, 294, 18427, 8419, 4180, 1148
819, 373, 18498, 8748, 4397, 1149
1852, 338, 17514, 7127, 3484, 1150
1678, 293, 16499, 6959, 3448, 1151
1254, 375, 17672, 7493, 3627, 1152
1686, 352, 16467, 6863, 3423, 1153
1243, 508, 19494, 7877, 3831, 1154
1938, 293, 15918, 6583, 3183, 1155
793, 295, 17934, 8364, 4205, 1156
1878, 377, 16408, 6647, 3373, 1157
1553, 374, 16794, 7180, 3568, 1158
1853, 294, 17262, 7054, 3441, 1159
1823, 342, 16549, 7083, 3425, 1160
2069, 506, 15494, 6456, 3274, 1161
1957, 295, 15916, 7849, 23642, 1162
1301, 505, 17340, 7397, 3724, 1163
2006, 296, 16266, 6856, 3362, 1164
2191, 295, 15946, 6514, 3631, 1165
232, 742, 18885, 8092, 4127, 1166
1648, 473, 17908, 7413, 3668, 1167
2247, 294, 15232, 6368, 3205, 1168
1872, 295, 16567, 6688, 3343, 1169
2192, 338, 15805, 6397, 3098, 1170
1826, 510, 16682, 6989, 3534, 1171
2025, 296, 16081, 6784, 3527, 1172
1371, 392, 16810, 7270, 3737, 1173
1035, 1215, 15890, 6586, 3373, 1174
2043, 295, 15165, 6302, 3440, 1175
2062, 295, 15614, 6562, 3037, 1176
1100, 373, 17855, 7536, 3592, 1177
354, 638, 19910, 8290, 4071, 1178
2080, 295, 15206, 6293, 3153, 1179
1831, 714, 16851, 7231, 3555, 1180
2118, 295, 14903, 6353, 3075, 1181
878, 378, 17713, 7626, 3820, 1182
2136, 295, 15491, 6424, 3072, 1183
936, 345, 17771, 7585, 3821, 1184
615, 695, 17849, 8185, 3995, 1185
2155, 295, 15926, 6451, 3315, 1186
198, 743, 18937, 8213, 4058, 1187
1774, 324, 17244, 7171, 3559, 1188
787, 324, 17080, 8031, 3934, 1189
757, 297, 17977, 7887, 3860, 1190
1581, 379, 17231, 7156, 3607, 1191
1960, 1250, 14953, 6323, 3157, 1192
1311, 296, 16510, 6951, 3524, 1193
1543, 324, 16600, 6924, 3392, 1194
1610, 297, 17190, 7310, 3647, 1195
849, 384, 17882, 8671, 4337, 1196
819, 638, 18251, 7557, 4000, 1197
1668, 297, 17179, 7198, 3633, 1198
1101, 384, 17108, 7081, 3531, 1199
1688, 296, 16360, 6788, 3355, 1200
2099, 392, 15455, 6556, 3169, 1201
2080, 349, 15864, 6519, 3318, 1202
713, 516, 17791, 7847, 3760, 1203
1727, 297, 17457, 6970, 3514, 1204
765, 459, 18085, 8129, 4870, 1205
1253, 513, 17930, 7737, 3774, 1206
724, 299, 17774, 7986, 3896, 1207
896, 298, 17841, 7512, 3861, 1208
1792, 745, 17066, 7004, 3484, 1209
1523, 381, 16648, 7115, 3528, 1210
1269, 298, 16846, 7453, 3470, 1211
2005, 478, 16267, 6978, 3460, 1212
1418, 297, 16321, 7060, 3396, 1213
1390, 391, 16989, 7234, 3641, 1214
1122, 323, 16942, 7222, 3491, 1215
1437, 297, 16427, 7105, 3444, 1216
1457, 298, 16502, 7206, 3454, 1217
2080, 392, 15972, 6841, 3223, 1218
1120, 383, 17415, 7253, 3683, 1219
734, 638, 18118, 8326, 4088, 1220
1476, 298, 16510, 7203, 3538, 1221
1022, 349, 17551, 7614, 3701, 1222
1514, 297, 15933, 6900, 3384, 1223
169, 638, 19298, 8130, 3966, 1224
1553, 297, 16628, 7021, 3377, 1225
2029, 743, 16143, 6885, 3246, 1226
1572, 297, 16389, 6791, 3639, 1227
1971, 392, 16225, 6755, 3329, 1228
1649, 297, 16970, 7042, 3483, 1229
1639, 379, 17531, 6891, 3598, 1230
1707, 297, 16993, 6715, 3417, 1231
1830, 391, 17357, 7260, 3510, 1232
1984, 344, 16185, 6699, 3235, 1233
1958, 514, 15784, 6817, 3369, 1234
1766, 297, 16854, 6844, 3434, 1235
1502, 392, 16513, 7060, 3505, 1236
1785, 297, 16984, 7106, 3493, 1237
753, 458, 16875, 7855, 4028, 1238
1805, 297, 16299, 6709, 3367, 1239
1910, 297, 15308, 6550, 3259, 1240
1639, 346, 17417, 7190, 3698, 1241
1773, 379, 17345, 7091, 3397, 1242
868, 299, 18026, 8057, 4033, 1243
1175, 346, 16988, 8866, 26776, 1244
879, 299, 17609, 9374, 28678, 1245
1982, 715, 16050, 6840, 3368, 1246
1735, 480, 16672, 6928, 3486, 1247
1380, 299, 16329, 7058, 3415, 1248
1399, 298, 16615, 7019, 3501, 1249
1734, 380, 16641, 7127, 3601, 1250
1824, 298, 17435, 7061, 3454, 1251
1972, 381, 16143, 8120, 24117, 1252
1561, 512, 17424, 7439, 3759, 1253
1929, 298, 15790, 6817, 3308, 1254
1696, 368, 17041, 7117, 3522, 1255
1329, 476, 17334, 7411, 3509, 1256
1843, 299, 17173, 7085, 3447, 1257
1862, 300, 17379, 7155, 3397, 1258
1322, 377, 16081, 6954, 3440, 1259
1948, 299, 15939, 6694, 3256, 1260
1029, 342, 17637, 7709, 3768, 1261
1482, 1250, 14950, 6434, 3232, 1262
2200, 300, 16052, 6593, 3315, 1263
1965, 1241, 14898, 6321, 3138, 1264
2218, 299, 15151, 6251, 3095, 1265
2256, 299, 15250, 6390, 3166, 1266
385, 745, 18207, 7804, 3896, 1267
1320, 300, 16716, 7307, 3504, 1268
2163, 376, 15846, 6559, 3197, 1269
1882, 301, 16630, 6887, 3362, 1270
1841, 342, 16806, 7007, 3361, 1271
1967, 300, 15596, 6615, 3225, 1272
1620, 368, 17696, 7320, 3661, 1273
1968, 509, 16298, 6923, 3452, 1274
1996, 301, 15838, 6604, 3160, 1275
1510, 1221, 15715, 6863, 3371, 1276
2145, 301, 15762, 6412, 3137, 1277
2164, 301, 16099, 7771, 22589, 1278
1985, 333, 16113, 6570, 3230, 1279
2182, 300, 15585, 6429, 3108, 1280
1215, 377, 16620, 7185, 3317, 1281
743, 302, 18029, 7694, 3810, 1282
754, 368, 16432, 8481, 4098, 1283
1560, 1211, 15646, 6455, 3306, 1284
1281, 302, 17132, 7254, 3445, 1285
1524, 303, 16987, 7318, 3597, 1286
696, 419, 18362, 8118, 4341, 1287
1242, 326, 16882, 7348, 3517, 1288
1544, 302, 16773, 7031, 3458, 1289
1649, 330, 17035, 7189, 3518, 1290
1697, 302, 17563, 7301, 3566, 1291
2182, 333, 16234, 6605, 3193, 1292
946, 497, 17795, 8922, 27679, 1293
1756, 302, 17246, 7173, 3588, 1294
1795, 302, 16770, 7170, 3480, 1295
695, 732, 17579, 7595, 3765, 1296
2015, 301, 15697, 6527, 3196, 1297
1073, 367, 17849, 7548, 3646, 1298
1542, 468, 17754, 7406, 3804, 1299
2034, 301, 15553, 6541, 3443, 1300
1330, 510, 17298, 8865, 27305, 1301
2071, 301, 15684, 6665, 3254, 1302
821, 501, 18066, 7906, 3924, 1303
2090, 301, 15274, 6485, 3179, 1304
2127, 301, 15463, 6423, 3172, 1305
1706, 352, 16989, 7031, 3615, 1306
1205, 361, 18347, 7650, 3782, 1307
1259, 303, 17176, 7243, 3624, 1308
1166, 363, 16760, 6927, 3466, 1309
1427, 302, 16278, 7114, 3524, 1310
1563, 303, 16900, 8224, 26334, 1311
1820, 418, 16540, 7019, 3457, 1312
1064, 360, 17461, 7385, 3407, 1313
1582, 302, 16819, 6968, 3439, 1314
1084, 364, 17683, 7670, 3651, 1315
936, 501, 17782, 7397, 3559, 1316
1601, 302, 16941, 8239, 25589, 1317
1659, 302, 16464, 6966, 3415, 1318
