x-coordinate_in_pixel, y-coordinate_in_pixel, Chan1_FluoValue, Chan2_FluoValue, Chan3_FluoValue, index
1014, 355, 17708, 7387, 3549, 651
1244, 329, 17736, 7387, 3559, 652
1119, 359, 17857, 7427, 3433, 653
1282, 328, 17833, 7392, 3509, 654
1998, 359, 16964, 6982, 3424, 655
1949, 328, 16989, 7351, 3506, 656
1589, 356, 17202, 6818, 3368, 657
2072, 329, 16786, 6972, 3456, 658
869, 330, 16797, 6734, 3504, 659
2086, 501, 16810, 7022, 3388, 660
739, 418, 15527, 6816, 3240, 661
2081, 356, 17010, 6786, 3338, 662
942, 330, 18168, 7618, 3558, 663
1123, 539, 16858, 7153, 3430, 664
1758, 329, 15994, 6860, 3351, 665
1186, 330, 17697, 7362, 3620, 666
1247, 766, 16605, 6635, 3087, 667
1980, 536, 27337, 7420, 3372, 668
1747, 332, 16581, 6891, 3456, 669
1113, 499, 17926, 7441, 3551, 670
1863, 332, 16398, 7069, 3334, 671
1826, 501, 18010, 7453, 3661, 672
1367, 423, 17111, 7335, 3469, 673
397, 783, 16832, 6974, 3443, 674
2000, 330, 16922, 7032, 3436, 675
1090, 332, 18398, 7300, 3614, 676
1091, 354, 18924, 7759, 3701, 677
2212, 441, 16692, 6841, 3335, 678
1148, 332, 17715, 7672, 3496, 679
1926, 331, 17357, 6857, 3318, 680
1114, 555, 16546, 6914, 3393, 681
1675, 353, 16903, 6906, 3320, 682
2111, 333, 17329, 6921, 3388, 683
658, 429, 15718, 6763, 3212, 684
985, 726, 16383, 7209, 3339, 685
2122, 331, 17423, 6852, 3329, 686
1984, 419, 17352, 6980, 3437, 687
1158, 358, 17470, 7720, 3506, 688
1248, 442, 18802, 7828, 3602, 689
2186, 333, 16258, 6855, 3258, 690
906, 333, 17914, 7507, 3784, 691
905, 556, 18684, 7854, 3849, 692
1936, 358, 16872, 6960, 3285, 693
2164, 354, 16837, 6800, 3384, 694
2160, 441, 16609, 7030, 3454, 695
1013, 333, 18619, 7921, 3723, 696
1129, 332, 17615, 7591, 3596, 697
1694, 360, 17177, 7136, 3445, 698
1657, 727, 17274, 7253, 3321, 699
1735, 333, 16740, 6875, 3449, 700
1642, 768, 16140, 6595, 3152, 701
1005, 541, 19219, 7815, 3885, 702
2244, 333, 16536, 6947, 3371, 703
539, 501, 15719, 6635, 3280, 704
2212, 362, 17043, 6854, 3307, 705
1273, 334, 17513, 7612, 3579, 706
2088, 442, 17113, 6958, 3406, 707
1292, 334, 17538, 7337, 3510, 708
859, 383, 17737, 7228, 3498, 709
2070, 541, 17233, 7080, 3496, 710
1787, 334, 16343, 6972, 3348, 711
1434, 363, 17348, 7159, 3494, 712
2132, 1239, 15703, 6512, 3313, 713
2039, 334, 17197, 7119, 3407, 714
1618, 770, 15743, 6565, 3126, 715
1492, 384, 17128, 7198, 3390, 716
1902, 364, 17770, 7188, 3400, 717
953, 334, 18296, 7587, 3874, 718
1032, 334, 18104, 7549, 3639, 719
1951, 423, 17687, 7520, 3672, 720
1215, 334, 17511, 7391, 3527, 721
1238, 425, 18127, 7584, 3529, 722
1862, 544, 28142, 7514, 3567, 723
1235, 334, 17632, 7489, 3363, 724
1350, 334, 16400, 6968, 3480, 725
1396, 428, 17026, 7103, 3458, 726
1673, 335, 16906, 7083, 3417, 727
1406, 357, 16901, 7250, 3506, 728
1724, 335, 16448, 6964, 3391, 729
1813, 350, 17298, 7354, 3511, 730
1219, 515, 17190, 7323, 3430, 731
1903, 335, 17168, 7059, 3433, 732
1599, 383, 17040, 6832, 3497, 733
1925, 360, 28958, 7346, 3398, 734
1966, 334, 16055, 6869, 3399, 735
945, 362, 18143, 7539, 3608, 736
1740, 504, 18053, 7324, 3353, 737
2162, 335, 16520, 6930, 3295, 738
2175, 335, 16456, 6630, 3366, 739
1952, 394, 17148, 7219, 3471, 740
1005, 383, 18326, 7308, 3574, 741
1283, 361, 17435, 7483, 3483, 742
834, 335, 26476, 7071, 3353, 743
1598, 336, 17349, 7067, 3441, 744
894, 540, 18191, 7486, 3593, 745
1840, 336, 16858, 7071, 3509, 746
1734, 362, 16643, 6948, 3459, 747
1955, 337, 17072, 7267, 3416, 748
2028, 336, 17162, 6981, 3345, 749
1974, 741, 17326, 7332, 3494, 750
2006, 415, 27568, 7333, 3341, 751
503, 506, 15705, 6919, 3316, 752
2089, 336, 16778, 7001, 3326, 753
916, 337, 18001, 7766, 3728, 754
1656, 421, 27385, 7425, 3509, 755
1884, 357, 17187, 7222, 3371, 756
1061, 337, 18081, 7479, 3619, 757
1378, 362, 17063, 7056, 3448, 758
1138, 337, 17954, 7534, 3518, 759
935, 357, 18053, 7527, 3544, 760
1157, 336, 17025, 7133, 3543, 761
1714, 337, 17225, 7215, 3383, 762
1042, 427, 18471, 7906, 3757, 763
1482, 356, 17150, 6937, 3401, 764
2017, 337, 16923, 7014, 3496, 765
1100, 337, 18331, 7743, 3743, 766
1650, 338, 16793, 7011, 3450, 767
1623, 427, 17406, 7140, 3461, 768
2006, 339, 16732, 7009, 3311, 769
1218, 771, 25557, 7160, 3208, 770
1940, 348, 17513, 6837, 3425, 771
2078, 338, 16684, 7039, 3396, 772
1346, 545, 17245, 7438, 3499, 773
861, 338, 17297, 7159, 3340, 774
2110, 362, 17074, 6998, 3336, 775
1003, 339, 18247, 7866, 3738, 776
1206, 352, 17677, 7518, 3607, 777
1701, 340, 16318, 7031, 3453, 778
767, 362, 14752, 6548, 3214, 779
1881, 338, 16561, 6848, 3387, 780
684, 528, 17098, 7289, 3585, 781
2146, 347, 16938, 6925, 3304, 782
2195, 338, 16062, 6998, 3291, 783
1179, 414, 17989, 7836, 3730, 784
984, 349, 18496, 7661, 3489, 785
2234, 338, 16290, 6915, 3349, 786
565, 538, 17424, 7549, 3694, 787
825, 340, 16416, 7019, 3519, 788
1074, 534, 18532, 7514, 3649, 789
877, 339, 18062, 8067, 3809, 790
1633, 350, 16874, 7191, 3461, 791
981, 339, 18266, 7447, 3700, 792
2031, 354, 16785, 6879, 3316, 793
1023, 339, 18461, 7724, 3693, 794
1225, 340, 17621, 7561, 3586, 795
667, 415, 15746, 7265, 3439, 796
2063, 349, 16495, 6796, 3288, 797
1263, 339, 17991, 7438, 3599, 798
1302, 339, 17117, 7262, 3492, 799
507, 762, 16833, 7017, 3298, 800
1321, 340, 17181, 7393, 3514, 801
1973, 420, 17776, 7328, 3429, 802
1359, 340, 17341, 7087, 3454, 803
1778, 383, 17117, 7048, 3467, 804
974, 354, 18615, 7678, 3621, 805
1321, 383, 17173, 7106, 3461, 806
1244, 361, 21106, 7791, 3483, 807
1755, 340, 16623, 7044, 3459, 808
1244, 416, 17885, 7409, 3538, 809
703, 517, 17587, 7405, 3538, 810
1870, 340, 16902, 7114, 3462, 811
1934, 340, 17531, 7121, 3413, 812
911, 419, 18399, 7763, 3873, 813
1600, 355, 17248, 7059, 3527, 814
2129, 339, 17019, 6886, 3302, 815
579, 516, 17723, 7536, 3550, 816
1205, 341, 17481, 7647, 3557, 817
837, 355, 17881, 7601, 3729, 818
1626, 341, 16884, 7001, 3452, 819
1870, 416, 17122, 7166, 3437, 820
1802, 351, 16949, 6963, 3404, 821
1806, 341, 17327, 7192, 3473, 822
1396, 395, 16770, 7209, 3460, 823
1359, 351, 17053, 7129, 3519, 824
2057, 341, 16709, 6935, 3400, 825
1492, 362, 17267, 7088, 3418, 826
2251, 340, 16183, 6930, 3370, 827
685, 413, 16277, 7272, 3371, 828
1225, 394, 17972, 7460, 3562, 829
1929, 535, 18176, 7289, 3563, 830
926, 342, 17909, 7533, 3722, 831
1206, 384, 19519, 7791, 3560, 832
2181, 543, 16681, 7013, 3332, 833
1167, 341, 17699, 7299, 3372, 834
766, 353, 15055, 7075, 3499, 835
1521, 431, 17120, 6881, 3480, 836
1615, 343, 16805, 7085, 3542, 837
1742, 342, 16733, 7105, 3426, 838
2013, 347, 16855, 6901, 3457, 839
1287, 533, 16716, 7135, 3434, 840
1859, 342, 16833, 6921, 3346, 841
800, 349, 16219, 6607, 3225, 842
2046, 342, 16781, 6831, 3359, 843
2118, 341, 17232, 6965, 3254, 844
1492, 394, 16744, 6924, 3349, 845
1091, 343, 17709, 7422, 3447, 846
1218, 413, 17341, 7061, 3441, 847
1449, 1228, 14621, 6134, 3077, 848
1148, 342, 17580, 7368, 3547, 849
1148, 353, 17413, 7547, 3577, 850
2182, 343, 16301, 7040, 3332, 851
1644, 348, 17167, 7208, 3504, 852
853, 343, 16277, 7029, 3412, 853
1119, 349, 18136, 7537, 3661, 854
906, 343, 16008, 6988, 3493, 855
1790, 353, 16704, 6902, 3437, 856
785, 432, 15346, 6984, 3326, 857
994, 344, 18398, 7582, 3720, 858
1665, 537, 17784, 7277, 3452, 859
604, 716, 17488, 7416, 3490, 860
408, 764, 15293, 6394, 3063, 861
1910, 344, 17689, 7183, 3498, 862
822, 419, 17997, 7345, 3577, 863
1395, 541, 17648, 7636, 3631, 864
2035, 344, 16816, 7085, 3417, 865
1259, 493, 17499, 7154, 3434, 866
325, 537, 15293, 5984, 3060, 867
882, 491, 18236, 7742, 3772, 868
2009, 357, 16913, 6967, 3401, 869
1884, 433, 17727, 7176, 3473, 870
1032, 345, 17911, 7509, 3586, 871
1703, 491, 18110, 7362, 3617, 872
2057, 418, 17132, 7146, 3412, 873
1215, 345, 17747, 7402, 3550, 874
1273, 344, 17737, 7404, 3445, 875
2037, 546, 17125, 7083, 3375, 876
2186, 354, 16433, 6760, 3345, 877
1664, 355, 17152, 7037, 3563, 878
1329, 433, 17070, 7314, 3513, 879
1605, 345, 17120, 7285, 3529, 880
1958, 355, 17029, 7059, 3286, 881
1668, 345, 16997, 7108, 3478, 882
1609, 715, 16443, 6787, 3281, 883
1784, 345, 17061, 7003, 3428, 884
1386, 422, 17040, 7027, 3444, 885
1835, 346, 16959, 7236, 3413, 886
1807, 416, 17333, 7130, 3482, 887
1579, 358, 16935, 6950, 3484, 888
1899, 345, 17316, 6929, 3396, 889
1962, 345, 17192, 7172, 3350, 890
804, 422, 16030, 7059, 3316, 891
2096, 345, 17332, 6936, 3323, 892
835, 345, 15896, 6729, 3438, 893
2018, 492, 16897, 7172, 3481, 894
2086, 423, 27108, 7370, 3296, 895
954, 345, 18643, 7888, 3893, 896
1661, 548, 17567, 7255, 3489, 897
1292, 355, 17337, 7220, 3444, 898
1311, 345, 17228, 7195, 3507, 899
1349, 345, 16674, 7009, 3459, 900
926, 352, 17918, 7572, 3517, 901
1369, 346, 16852, 7202, 3384, 902
2241, 346, 16435, 6980, 3323, 903
1664, 765, 16125, 6860, 3302, 904
1177, 346, 17596, 7184, 3483, 905
1358, 417, 16882, 7299, 3539, 906
1453, 352, 16713, 7190, 3495, 907
1657, 347, 17274, 7173, 3417, 908
1346, 556, 16177, 7016, 3346, 909
1709, 347, 17035, 6993, 3390, 910
1888, 347, 17020, 7040, 3383, 911
544, 441, 15590, 7007, 3515, 912
2042, 352, 16913, 6989, 3276, 913
2085, 346, 16731, 6872, 3347, 914
1171, 555, 16389, 7030, 3291, 915
2114, 351, 17074, 6896, 3423, 916
817, 346, 15951, 6525, 3318, 917
2148, 1230, 15395, 6750, 3312, 918
916, 347, 18143, 7512, 3702, 919
935, 346, 15623, 6896, 3376, 920
733, 385, 15516, 6908, 3452, 921
1879, 1248, 15838, 6812, 3304, 922
1061, 348, 18701, 7862, 3625, 923
1101, 348, 18254, 7479, 3538, 924
1609, 440, 17112, 6899, 3529, 925
1158, 347, 17760, 7386, 3484, 926
1415, 384, 17126, 7238, 3448, 927
1829, 550, 18220, 7654, 3640, 928
1572, 349, 26909, 7183, 3363, 929
995, 456, 18760, 7717, 3795, 930
787, 1251, 14360, 5869, 2962, 931
1582, 348, 16801, 6954, 3502, 932
804, 1221, 14749, 5925, 2976, 933
1761, 348, 16665, 6984, 3302, 934
1824, 348, 17272, 7063, 3551, 935
741, 408, 17258, 7330, 3603, 936
2002, 349, 16891, 7132, 3394, 937
1024, 439, 18450, 7767, 3740, 938
1997, 388, 17070, 7108, 3391, 939
897, 348, 17702, 7424, 3659, 940
1199, 436, 18251, 7653, 3479, 941
1081, 348, 17681, 7376, 3489, 942
1988, 409, 17750, 7454, 3567, 943
1138, 348, 17696, 7712, 3522, 944
598, 440, 15706, 7091, 3288, 945
1794, 555, 18556, 7373, 3605, 946
621, 457, 15894, 6843, 3321, 947
1818, 521, 18379, 7563, 3662, 948
2123, 456, 16750, 6940, 3413, 949
1750, 350, 16812, 7104, 3461, 950
1472, 406, 17108, 7263, 3578, 951
1877, 349, 27646, 7547, 3468, 952
811, 780, 17932, 7027, 3477, 953
2074, 348, 16789, 6781, 3313, 954
1976, 439, 17749, 7149, 3507, 955
1522, 553, 17252, 7108, 3572, 956
2135, 348, 17084, 6919, 3268, 957
2195, 349, 16523, 6881, 3318, 958
1798, 437, 17953, 7303, 3497, 959
1954, 550, 27588, 7572, 3456, 960
845, 349, 17596, 7498, 3720, 961
1239, 515, 17924, 7405, 3434, 962
878, 350, 17624, 7421, 3754, 963
985, 406, 27590, 7628, 3665, 964
1021, 680, 16722, 6740, 3381, 965
1004, 350, 18392, 7823, 3776, 966
283, 783, 15467, 6227, 3047, 967
1042, 350, 18172, 7572, 3565, 968
711, 456, 17286, 7595, 3648, 969
942, 434, 18118, 7845, 3678, 970
1697, 350, 16956, 7153, 3597, 971
1865, 350, 16884, 6679, 3436, 972
1706, 679, 17884, 7246, 3627, 973
1929, 350, 17901, 7114, 3381, 974
1834, 402, 17480, 6886, 3412, 975
2215, 349, 16829, 6809, 3332, 976
1793, 753, 18253, 7641, 3585, 977
783, 350, 15045, 6674, 3330, 978
1889, 394, 17039, 7228, 3310, 979
858, 351, 17864, 7062, 3707, 980
1386, 434, 17058, 7484, 3510, 981
963, 350, 18526, 7943, 3759, 982
1424, 456, 17289, 7396, 3509, 983
939, 401, 17985, 7535, 3549, 984
1023, 350, 17939, 7426, 3544, 985
562, 437, 16109, 7047, 3372, 986
1225, 351, 17408, 7363, 3485, 987
606, 516, 15941, 7049, 3352, 988
1565, 525, 17659, 7250, 3610, 989
1263, 350, 17702, 7425, 3513, 990
1433, 553, 17839, 7376, 3605, 991
1282, 350, 17730, 7316, 3466, 992
1301, 350, 17000, 7293, 3414, 993
2020, 433, 17424, 7060, 3448, 994
1320, 351, 16876, 7175, 3510, 995
900, 457, 17432, 7260, 3535, 996
2251, 406, 16226, 6910, 3350, 997
1340, 351, 16847, 7481, 3556, 998
931, 439, 18176, 7701, 3736, 999
1560, 352, 16612, 6731, 3470, 1000
1622, 351, 16802, 6897, 3428, 1001
1863, 407, 17085, 7158, 3528, 1002
1472, 395, 17140, 7092, 3502, 1003
1917, 351, 17364, 6994, 3278, 1004
1357, 439, 17053, 7241, 3595, 1005
787, 680, 17642, 7241, 3555, 1006
1991, 350, 16865, 7016, 3360, 1007
1873, 435, 17465, 7250, 3612, 1008
1476, 1255, 14410, 6192, 3127, 1009
2053, 351, 16861, 7052, 3326, 1010
171, 560, 17839, 7412, 3614, 1011
2232, 351, 16852, 6995, 3291, 1012
944, 351, 18497, 7607, 3668, 1013
966, 394, 17917, 7233, 3550, 1014
1378, 351, 16901, 7235, 3389, 1015
1987, 438, 17838, 7288, 3501, 1016
2134, 531, 16692, 6938, 3421, 1017
1396, 352, 16998, 7243, 3410, 1018
1415, 352, 17166, 7200, 3464, 1019
2144, 559, 16913, 6940, 3375, 1020
1042, 1253, 15182, 6431, 3073, 1021
1687, 352, 16681, 7125, 3482, 1022
1724, 438, 17830, 7228, 3480, 1023
1738, 352, 16908, 6798, 3398, 1024
1892, 412, 17917, 7226, 3493, 1025
1424, 445, 17480, 7222, 3483, 1026
1854, 352, 17059, 7073, 3423, 1027
2109, 679, 16733, 7033, 3520, 1028
1980, 352, 17123, 7113, 3310, 1029
424, 754, 17868, 7382, 3482, 1030
994, 445, 18246, 7455, 3689, 1031
2176, 352, 16341, 6712, 3310, 1032
2251, 351, 16298, 6848, 3254, 1033
920, 412, 17648, 7414, 3632, 1034
940, 1227, 14446, 6224, 2915, 1035
554, 444, 15980, 6819, 3224, 1036
1273, 399, 18339, 7407, 3535, 1037
1731, 556, 17946, 7365, 3551, 1038
809, 353, 25365, 6925, 3238, 1039
1072, 353, 18175, 7806, 3716, 1040
1559, 409, 16778, 6970, 3418, 1041
1712, 440, 18059, 7328, 3567, 1042
1249, 521, 17681, 7208, 3488, 1043
1167, 352, 17554, 7558, 3593, 1044
1186, 352, 17569, 7415, 3489, 1045
1501, 443, 17042, 7140, 3437, 1046
1258, 527, 17109, 7440, 3484, 1047
1434, 352, 16992, 7172, 3395, 1048
1674, 457, 18263, 7486, 3582, 1049
1189, 431, 18167, 7908, 3719, 1050
463, 529, 15881, 6491, 3216, 1051
1611, 353, 16732, 6896, 3420, 1052
659, 411, 15425, 7310, 3468, 1053
467, 549, 15851, 7078, 3362, 1054
2103, 353, 17583, 6951, 3383, 1055
888, 354, 17949, 7399, 3615, 1056
238, 756, 14742, 6176, 3040, 1057
623, 432, 15839, 6824, 3354, 1058
906, 353, 17348, 7240, 3487, 1059
1110, 354, 18258, 7945, 3656, 1060
779, 407, 15341, 7039, 3403, 1061
1549, 354, 16851, 6882, 3480, 1062
1032, 411, 18179, 7784, 3708, 1063
1727, 354, 17253, 7078, 3347, 1064
1062, 438, 18396, 7712, 3508, 1065
1142, 527, 17168, 7134, 3308, 1066
1842, 354, 16590, 6992, 3426, 1067
734, 554, 17620, 7495, 3513, 1068
1907, 354, 17416, 7353, 3393, 1069
1969, 354, 16934, 7063, 3284, 1070
1679, 782, 15932, 6688, 3183, 1071
2176, 400, 16866, 6994, 3403, 1072
2092, 355, 16874, 6985, 3322, 1073
1903, 411, 17702, 7220, 3547, 1074
892, 442, 17877, 7566, 3682, 1075
947, 554, 18441, 7691, 3754, 1076
994, 355, 17927, 7587, 3638, 1077
1051, 355, 17523, 7484, 3498, 1078
1128, 354, 17628, 7478, 3478, 1079
1319, 438, 17327, 7293, 3593, 1080
1543, 529, 17459, 7393, 3593, 1081
1780, 355, 17190, 7165, 3491, 1082
1348, 444, 17421, 7491, 3603, 1083
2206, 355, 16611, 6980, 3322, 1084
1531, 405, 16878, 6859, 3489, 1085
792, 355, 15570, 7371, 3659, 1086
1851, 438, 17664, 6963, 3410, 1087
1032, 355, 17391, 7417, 3577, 1088
1452, 439, 17295, 7244, 3465, 1089
1254, 356, 19412, 7566, 3575, 1090
2076, 774, 17585, 7383, 3461, 1091
1311, 356, 17041, 7320, 3446, 1092
743, 559, 17190, 7520, 3652, 1093
1651, 356, 17035, 7259, 3499, 1094
972, 443, 18294, 7812, 3701, 1095
1717, 355, 17163, 7068, 3408, 1096
626, 442, 15398, 6415, 3273, 1097
529, 557, 15429, 6335, 3172, 1098
1895, 356, 17962, 7112, 3435, 1099
2020, 356, 27849, 7334, 3399, 1100
930, 785, 15230, 6280, 2970, 1101
956, 548, 29433, 7967, 3772, 1102
2153, 355, 16493, 6680, 3309, 1103
2222, 357, 26683, 7223, 3329, 1104
2250, 745, 15888, 6594, 3342, 1105
1349, 400, 16949, 7367, 3412, 1106
1036, 557, 18296, 7743, 3766, 1107
869, 355, 17701, 7451, 3612, 1108
1072, 443, 18085, 7304, 3466, 1109
954, 356, 17731, 7355, 3689, 1110
1024, 757, 15176, 6650, 3112, 1111
1215, 356, 17458, 7455, 3514, 1112
1129, 398, 18164, 7382, 3422, 1113
1235, 356, 19544, 7600, 3587, 1114
524, 785, 14659, 6143, 3006, 1115
1330, 356, 16861, 7131, 3392, 1116
832, 403, 17841, 7184, 3503, 1117
2217, 1240, 15337, 6580, 3317, 1118
1349, 356, 16907, 6849, 3478, 1119
1368, 356, 16888, 6990, 3439, 1120
1463, 357, 17106, 7113, 3535, 1121
2203, 434, 25909, 7126, 3353, 1122
1501, 356, 17175, 6972, 3442, 1123
853, 430, 18355, 7424, 3700, 1124
1537, 357, 20534, 7140, 3415, 1125
1809, 435, 17552, 7293, 3536, 1126
1356, 551, 17185, 7271, 3504, 1127
1705, 357, 22435, 7187, 3423, 1128
1423, 547, 17784, 7518, 3523, 1129
1947, 357, 17293, 7134, 3409, 1130
1726, 411, 17415, 7313, 3439, 1131
2148, 548, 17037, 7091, 3441, 1132
819, 357, 15818, 6829, 3336, 1133
1844, 429, 17282, 7006, 3479, 1134
1177, 358, 27408, 7690, 3578, 1135
2241, 433, 16458, 7037, 3384, 1136
1196, 357, 17374, 7343, 3455, 1137
1228, 430, 18836, 7666, 3604, 1138
984, 519, 18958, 7893, 3763, 1139
1387, 357, 16825, 7327, 3520, 1140
1425, 357, 16889, 7074, 3352, 1141
309, 774, 14701, 6027, 2900, 1142
1807, 523, 18580, 7442, 3570, 1143
1444, 357, 16865, 7087, 3458, 1144
1640, 358, 17088, 7094, 3571, 1145
713, 404, 15425, 7150, 3569, 1146
785, 443, 17343, 7468, 3569, 1147
404, 521, 17764, 7520, 3491, 1148
1757, 358, 17230, 7046, 3489, 1149
1768, 357, 17214, 7011, 3391, 1150
1969, 430, 17305, 7005, 3415, 1151
1292, 432, 17455, 7418, 3606, 1152
1773, 529, 18133, 7409, 3603, 1153
1820, 358, 17348, 7000, 3340, 1154
440, 551, 15995, 6852, 3232, 1155
2070, 358, 16713, 6863, 3389, 1156
2142, 357, 17204, 6842, 3380, 1157
2241, 357, 16337, 7091, 3305, 1158
1682, 436, 17399, 7151, 3417, 1159
849, 359, 17422, 7148, 3456, 1160
1769, 432, 17618, 7124, 3448, 1161
916, 358, 18019, 7641, 3704, 1162
2138, 774, 17068, 6950, 3316, 1163
1234, 411, 17985, 7417, 3385, 1164
1061, 359, 18717, 8007, 3698, 1165
1873, 359, 17219, 7130, 3434, 1166
2250, 428, 16593, 7028, 3347, 1167
2060, 360, 16664, 6943, 3423, 1168
2042, 430, 17009, 7012, 3528, 1169
2131, 358, 17292, 6916, 3313, 1170
1793, 400, 17428, 7073, 3433, 1171
801, 359, 16020, 6587, 3271, 1172
1941, 747, 17712, 7315, 3511, 1173
1521, 442, 16991, 7124, 3499, 1174
780, 546, 17356, 7181, 3599, 1175
965, 360, 18611, 7976, 3775, 1176
1081, 359, 18191, 7972, 3688, 1177
1149, 397, 17396, 7500, 3488, 1178
2153, 1240, 15713, 6728, 3232, 1179
1100, 360, 17835, 7290, 3575, 1180
1138, 359, 18033, 7636, 3450, 1181
1499, 775, 14982, 6491, 3104, 1182
1524, 360, 16333, 6534, 3336, 1183
1139, 403, 18708, 7820, 3578, 1184
912, 518, 18020, 7328, 3652, 1185
1629, 360, 16862, 7092, 3529, 1186
1244, 1246, 15350, 6593, 3170, 1187
1746, 360, 17004, 6994, 3451, 1188
1944, 523, 17408, 7232, 3467, 1189
1809, 360, 16879, 7058, 3415, 1190
1920, 447, 18270, 7548, 3620, 1191
965, 382, 17408, 7262, 3366, 1192
1862, 360, 17026, 7014, 3409, 1193
667, 434, 15556, 7396, 3508, 1194
709, 672, 18002, 7548, 3621, 1195
1987, 360, 17093, 6887, 3424, 1196
1547, 440, 16757, 7207, 3535, 1197
2196, 360, 16164, 6691, 3268, 1198
2065, 397, 26802, 7191, 3255, 1199
828, 361, 17551, 7725, 3871, 1200
563, 447, 15555, 6523, 3182, 1201
1897, 402, 17745, 7177, 3525, 1202
716, 1211, 14193, 6030, 2955, 1203
984, 360, 17816, 7268, 3393, 1204
686, 550, 18060, 7640, 3774, 1205
1004, 361, 17121, 7260, 3524, 1206
1857, 446, 17313, 7037, 3401, 1207
1568, 360, 16902, 6896, 3464, 1208
636, 777, 17358, 7314, 3511, 1209
1278, 527, 16665, 6868, 3387, 1210
1618, 362, 16852, 7186, 3503, 1211
1994, 447, 17825, 7406, 3600, 1212
1225, 383, 18383, 7612, 3499, 1213
1682, 361, 16909, 7023, 3356, 1214
675, 439, 15795, 7391, 3501, 1215
1501, 523, 27401, 7647, 3597, 1216
1913, 361, 17662, 7003, 3367, 1217
2121, 360, 17696, 6916, 3357, 1218
1693, 434, 17039, 7073, 3511, 1219
1598, 549, 17256, 7146, 3466, 1220
1672, 546, 17695, 7474, 3498, 1221
784, 361, 15537, 7274, 3511, 1222
1123, 550, 16705, 7085, 3328, 1223
859, 362, 27741, 7419, 3474, 1224
685, 506, 17683, 7362, 3518, 1225
546, 670, 18991, 7682, 3643, 1226
1023, 361, 18265, 7580, 3569, 1227
2043, 749, 17018, 7141, 3348, 1228
1515, 383, 16643, 6932, 3472, 1229
1042, 361, 17800, 7709, 3598, 1230
1443, 434, 17576, 7384, 3497, 1231
1263, 361, 17973, 7281, 3427, 1232
1728, 429, 17030, 6980, 3541, 1233
1301, 361, 17100, 7129, 3462, 1234
2188, 446, 16628, 6895, 3318, 1235
921, 434, 18299, 7490, 3691, 1236
1321, 361, 16772, 7090, 3443, 1237
2177, 448, 16650, 6978, 3282, 1238
739, 439, 17434, 7373, 3565, 1239
1956, 384, 17038, 7059, 3363, 1240
1339, 362, 16999, 7114, 3449, 1241
1433, 439, 17453, 7188, 3498, 1242
2235, 669, 16605, 6978, 3342, 1243
1557, 362, 16814, 7056, 3484, 1244
1826, 777, 17595, 7308, 3488, 1245
1849, 362, 16954, 6898, 3336, 1246
1976, 362, 17083, 7024, 3357, 1247
813, 436, 16348, 6871, 3399, 1248
2049, 361, 16872, 6950, 3376, 1249
618, 448, 15783, 7163, 3466, 1250
1926, 407, 16797, 7154, 3488, 1251
1511, 554, 17296, 7256, 3566, 1252
1729, 507, 17201, 7517, 3673, 1253
1187, 363, 17671, 7606, 3534, 1254
2095, 751, 17116, 7368, 3478, 1255
1206, 362, 17357, 7320, 3424, 1256
1794, 446, 17797, 7194, 3566, 1257
1145, 671, 16147, 6654, 3221, 1258
1358, 362, 17087, 7216, 3466, 1259
794, 407, 15923, 7062, 3356, 1260
1397, 362, 16669, 7221, 3450, 1261
901, 436, 17779, 7668, 3723, 1262
1415, 363, 16793, 7109, 3598, 1263
1531, 437, 17023, 6985, 3534, 1264
1453, 362, 16333, 6977, 3351, 1265
703, 433, 15672, 6819, 3322, 1266
1472, 362, 17241, 7103, 3467, 1267
1513, 363, 16743, 7021, 3435, 1268
1511, 404, 16805, 6773, 3413, 1269
1607, 363, 17088, 7029, 3383, 1270
704, 780, 17070, 7415, 3505, 1271
1671, 363, 16869, 7056, 3392, 1272
1444, 401, 17146, 7096, 3570, 1273
1599, 1246, 15768, 6572, 3285, 1274
1786, 363, 16940, 7018, 3399, 1275
1965, 364, 17147, 7099, 3425, 1276
1867, 779, 16649, 7060, 3359, 1277
570, 522, 15451, 6568, 3169, 1278
2038, 363, 17096, 6989, 3449, 1279
2099, 363, 17179, 7094, 3347, 1280
2171, 362, 16408, 6779, 3368, 1281
1924, 436, 18374, 7368, 3674, 1282
2232, 362, 16770, 6935, 3464, 1283
1481, 433, 17092, 7011, 3522, 1284
2251, 362, 16530, 7126, 3357, 1285
628, 406, 15688, 6791, 3315, 1286
1148, 364, 17993, 7565, 3629, 1287
1762, 424, 17404, 7266, 3553, 1288
1167, 363, 17334, 7467, 3424, 1289
523, 514, 16374, 6839, 3122, 1290
1658, 365, 17256, 7183, 3530, 1291
1723, 364, 17138, 7045, 3424, 1292
1839, 364, 17173, 7016, 3584, 1293
2160, 364, 16672, 6963, 3448, 1294
1159, 426, 18213, 7602, 3651, 1295
669, 365, 15194, 6911, 3402, 1296
2165, 402, 16449, 7173, 3467, 1297
771, 552, 26540, 7461, 3592, 1298
1161, 549, 16471, 6714, 3339, 1299
793, 365, 18262, 7864, 3831, 1300
904, 1217, 14267, 5941, 3026, 1301
811, 364, 16292, 6808, 3285, 1302
1546, 1209, 15531, 6260, 3100, 1303
838, 365, 17197, 7072, 3591, 1304
907, 364, 17876, 7595, 3775, 1305
